x	y
670.0110000000001	437.098
78.97	60.016000000000005
73.135	248.88299999999998
231.87599999999998	484.852
303.814	27.796999999999997
306.075	243.042
588.8009999999999	357.194
387.246	33.204
67.97399999999999	112.74700000000001
442.168	605.23
657.699	435.82
391.024	380.921
656.0889999999999	434.13300000000004
63.013999999999996	278.139
253.30599999999998	51.129
94.713	368.04400000000004
356.15	191.188
495.017	559.127
509.02099999999996	391.2
366.30199999999996	18.891
57.813	537.013
53.933	542.732
495.04900000000004	553.141
89.164	78.82
422.67199999999997	584.091
587.1030000000001	363.406
447.86400000000003	613.826
36.882	545.164
324.78	39.181
297.103	41.287
370.634	193.173
110.06299999999999	346.055
167.282	151.075
425.92199999999997	178.52599999999998
175.49	147.415
585.21	464.099
90.925	77.171
65.232	437.906
283.108	194.165
251.079	625.989
99.93299999999999	231.166
378.82099999999997	189.15099999999998
403.20300000000003	36.236999999999995
552.887	381.24300000000005
556.072	440.48199999999997
352.213	249.18400000000003
70.69	260.35900000000004
110.921	92.869
77.846	50.717
540.871	343.699
91.882	262.77
74.898	73.752
178.06900000000002	550.8530000000001
391.97900000000004	186.293
344.667	207.049
430.07800000000003	597.337
98.777	235.313
318.377	32.754
616.284	461.92400000000004
351.62300000000005	187.982
504.93300000000005	340.094
56.826	266.82599999999996
543.716	381.135
86.775	61.559
259.736	50.123000000000005
551.134	363.73400000000004
549.365	436.20599999999996
310.876	632.183
489.941	569.006
493.94599999999997	598.11
496.662	381.281
558.934	426.96
434.31699999999995	579.814
540.003	386.741
417.87699999999995	118.875
417.465	224.44799999999998
151.127	135.029
561.77	434.26800000000003
190.045	156.039
363.716	416.023
392.92900000000003	391.49800000000005
553.563	343.969
542.323	495.24699999999996
307.733	236.967
364.95	400.954
425.995	190.03099999999998
416.14300000000003	194.815
455.98400000000004	562.101
278.219	218.06799999999998
18.964000000000002	171.25799999999998
573.947	369.10400000000004
501.856	332.224
433.936	181.17
57.31100000000001	346.091
84.492	265.961
368.9	391.084
547.119	370.139
202.053	646.121
648.2090000000001	412.215
529.2080000000001	519.913
421.973	574.707
303.52099999999996	32.659
382.108	11.889000000000001
437.855	600.703
555.859	373.94
104.766	364.686
629.136	461.736
113.61399999999999	73.688
367.86400000000003	412.962
188.39700000000002	152.803
341.276	151.929
547.8	331.12
585.9069999999999	372.87800000000004
438.832	609.05
577.975	364.94599999999997
543.964	375.176
480.936	328.006
262.84	44.045
220.812	414.955
420.045	180.824
98.91	350.94699999999995
383.412	191.295
92.803	241.9
392.95599999999996	383.04
507.962	395.13699999999994
76.984	70.81
535.88	364.17
156.82399999999998	137.99
405.89099999999996	194.753
250.083	604.861
591.629	383.736
308.575	33.085
137.864	76.32600000000001
290.069	194.062
503.865	346.82800000000003
385.06699999999995	212.06599999999997
102.234	355.1
551.999	344.01300000000003
517.078	378.769
543.3480000000001	434.92199999999997
566.489	432.584
251.63299999999998	60.86
303.937	48.828
104.015	367.273
79.612	262.202
487.264	360.923
484.245	312.199
294.97	93.156
498.76300000000003	364.11199999999997
606.939	451.105
305.712	628.985
598.823	370.07800000000003
511.711	363.786
581.011	361.93300000000005
383.089	389.34
574.005	468.733
318.815	259.118
281.697	226.827
96.16799999999999	360.061
67.596	227.06599999999997
497.036	365.01199999999994
388.866	206.454
81.134	81.699
583.117	381.892
402.99199999999996	381.86199999999997
316.928	251.18099999999998
70.84899999999999	263.593
375.361	413.89099999999996
297.816	42.81
321.85400000000004	22.144000000000002
314.07	47.893
407.384	184.672
169.83700000000002	557.696
375.72	388.99199999999996
637.1419999999999	27.975
595.299	467.85400000000004
667.9580000000001	36.855
477.809	556.9169999999999
37.073	546.891
67.288	58.656000000000006
82.23899999999999	52.31
617.9169999999999	450.225
155.079	134.981
548.633	353.181
546.0269999999999	351.11
274.04900000000004	638.2280000000001
323.232	222.24200000000002
668.227	436.26
274.203	623.161
358.231	177.71200000000002
256.34	42.465
29.168000000000003	547.236
670.1510000000001	444.056
226.701	48.137
592.056	362.24300000000005
133.222	222.954
179.885	572.817
552.82	360.094
45.756	531.254
405.32099999999997	208.203
371.87	201.025
613.126	466.29900000000004
602.79	140.986
507.22	326.607
628.775	467.048
489.07	354.43
618.972	439.151
463.999	569.05
138.83	107.846
612.761	428.31199999999995
368.045	206.93099999999998
427.721	569.018
598.762	389.895
484.045	569.836
68.818	433.958
584.798	381.208
535.1469999999999	457.92199999999997
259.092	615.895
427.777	561.951
616.803	446.09
349.95599999999996	439.776
593.995	455.086
318.911	25.002
618.805	374.11699999999996
411.281	534.132
573.1990000000001	480.80300000000005
512.751	331.05199999999996
541.188	337.713
271.509	219.166
496.839	359.14099999999996
558.836	456.089
594.887	452.249
99.348	75.943
595.325	47.745
531.627	375.80300000000005
16.063	125.95299999999999
598.986	466.94300000000004
494.28	346.352
599.835	145.112
524.332	337.289
183.18099999999998	156.048
492.029	373.17
435.64599999999996	576.989
540.952	361.07099999999997
490.774	348.077
656.82	412.20300000000003
505.185	343.009
92.696	356.04400000000004
520.945	344.283
234.62	543.677
536.034	332.255
67.876	48.931000000000004
594.114	368.394
552.7669999999999	461.75800000000004
85.762	342.111
433.30300000000005	575.815
369.88699999999994	184.458
384.195	381.022
607.3969999999999	144.882
490.657	361.87699999999995
556.2719999999999	356.93699999999995
529.005	339.142
555.841	364.0
501.85	353.843
503.144	346.147
364.58	419.11300000000006
423.254	177.94799999999998
437.73900000000003	587.0840000000001
576.76	373.209
317.306	211.063
570.734	355.23199999999997
394.91	379.954
189.25099999999998	165.88099999999997
90.965	59.162
468.151	568.9580000000001
494.86	346.827
70.45	241.926
281.096	189.83700000000002
94.02600000000001	364.94800000000004
511.17900000000003	370.889
653.9540000000001	459.214
497.86400000000003	364.079
262.008	629.077
501.202	359.709
328.751	42.725
91.719	77.17
446.844	601.679
436.358	553.429
533.466	394.899
513.864	343.039
267.366	477.156
511.829	555.8480000000001
612.888	461.89599999999996
657.13	125.145
437.73900000000003	554.711
279.723	91.089
375.004	398.00300000000004
522.023	388.853
672.937	396.843
614.4630000000001	370.041
559.143	346.83099999999996
108.09100000000001	353.86199999999997
596.924	453.147
475.168	311.44
80.188	349.83
79.005	263.961
355.54900000000004	205.204
588.883	457.235
83.162	363.73699999999997
515.2040000000001	377.168
255.803	46.86
84.275	124.976
468.092	555.068
519.877	334.874
462.582	556.66
426.19199999999995	184.797
307.632	43.92100000000001
599.883	92.244
579.87	484.89300000000003
614.0269999999999	446.978
438.86400000000003	593.07
347.965	180.11900000000003
292.883	202.003
509.006	332.967
548.205	363.99800000000005
532.927	368.147
506.629	344.66900000000004
598.0840000000001	465.26800000000003
606.1619999999999	369.32099999999997
138.088	259.64799999999997
419.056	568.386
510.92400000000004	646.118
101.83	238.753
494.98699999999997	374.041
64.219	56.247
98.33200000000001	373.241
384.105	381.884
81.618	360.287
349.83099999999996	653.058
390.165	12.369000000000002
441.916	587.212
514.092	398.04
100.213	359.856
471.19199999999995	312.27099999999996
79.99600000000001	329.255
428.084	625.944
564.727	426.676
526.1709999999999	395.89300000000003
647.9680000000001	422.25
667.045	382.7
497.025	351.35400000000004
605.207	477.05800000000005
549.118	371.014
308.091	25.095
608.035	370.53
435.004	44.968999999999994
78.32600000000001	343.158
572.026	489.24300000000005
501.11	370.11400000000003
643.785	408.11199999999997
256.152	639.976
503.184	364.084
549.049	356.94
129.263	80.096
573.368	369.75800000000004
315.7	51.193000000000005
575.1419999999999	349.798
103.662	355.055
599.8380000000001	470.009
156.305	402.71
92.19	350.095
527.9630000000001	332.152
387.095	401.05199999999996
321.18	42.277
57.974	122.882
245.88299999999998	48.713
403.89099999999996	183.81599999999997
107.984	362.037
586.1030000000001	457.99
653.198	20.896
67.825	52.043
606.118	451.19800000000004
590.726	371.986
546.842	348.115
67.264	545.994
559.018	489.772
493.913	331.13599999999997
610.9540000000001	137.003
252.19400000000002	478.892
381.264	207.435
301.985	48.258
540.764	349.69599999999997
648.175	144.284
646.7919999999999	24.108
267.063	630.121
418.01300000000003	217.81
236.861	49.041000000000004
571.283	496.06800000000004
433.18199999999996	535.002
493.195	64.805
366.57199999999995	396.80699999999996
452.056	549.884
384.30199999999996	212.611
432.824	208.953
448.171	569.952
649.825	430.06
656.7639999999999	405.18
501.149	560.205
356.923	401.023
352.95099999999996	171.829
394.865	382.9
106.94200000000001	362.99800000000005
593.191	452.73900000000003
441.259	550.886
88.939	347.099
650.872	73.178
602.961	384.162
429.85400000000004	197.69099999999997
169.892	141.656
227.949	37.843
474.76300000000003	564.315
671.258	396.14099999999996
590.0319999999999	362.93800000000005
80.062	340.0
521.862	344.844
509.519	350.236
614.8	148.14
607.273	451.67699999999996
363.223	198.84799999999998
70.203	70.721
586.024	461.095
536.742	341.963
369.273	407.653
662.904	117.116
663.885	448.369
512.056	332.025
290.12	230.851
553.0830000000001	349.81300000000005
288.059	80.07
551.8919999999999	358.94300000000004
550.991	357.99
658.033	72.193
314.034	49.84
143.341	94.837
426.022	634.056
127.115	94.29
516.784	550.794
417.12199999999996	562.268
98.162	349.22900000000004
72.87	335.064
518.955	346.74
374.219	385.23199999999997
652.974	398.80699999999996
517.246	328.105
98.08	85.92200000000001
654.02	415.048
356.23699999999997	196.268
19.244	126.91
668.954	437.023
664.25	357.98900000000003
281.94599999999997	230.083
308.222	245.65200000000002
392.27099999999996	392.95300000000003
90.21700000000001	361.69
635.164	448.527
458.015	550.3480000000001
392.949	379.048
498.217	335.24300000000005
397.85400000000004	28.998
427.786	579.363
396.129	18.008
451.296	569.141
630.937	451.324
84.25	342.952
419.88	617.857
397.292	25.953000000000003
312.839	627.185
283.082	220.94
383.13599999999997	671.1260000000001
98.15899999999999	236.88299999999998
605.994	465.32800000000003
606.847	138.776
275.765	636.43
480.902	65.148
667.0169999999999	373.005
621.107	457.82
644.659	342.98199999999997
548.9780000000001	338.846
95.76100000000001	353.30400000000003
262.71	629.952
125.811	139.763
508.839	363.69599999999997
582.115	448.08099999999996
320.198	229.89
502.001	376.61800000000005
117.148	221.851
229.389	395.724
513.028	387.75199999999995
603.131	148.084
554.766	333.168
82.214	245.2
617.948	465.75
644.08	417.14300000000003
403.279	17.656
357.848	198.158
435.965	599.254
521.923	396.801
341.344	41.375
316.258	251.72099999999998
567.141	471.909
655.378	451.74800000000005
533.023	354.98
31.71	582.799
588.847	457.94
655.014	445.962
357.776	399.906
547.819	353.06699999999995
84.854	25.844
211.0	400.14
473.20300000000003	548.117
473.952	558.179
248.66	618.712
671.238	377.059
89.727	347.86699999999996
426.335	587.986
338.249	447.041
620.9830000000001	469.81199999999995
525.173	89.77799999999999
393.853	384.083
477.005	557.9830000000001
422.116	192.765
593.322	375.26199999999994
599.934	456.836
620.374	444.019
532.179	344.23800000000006
627.5740000000001	456.967
418.759	554.822
369.045	445.14599999999996
505.936	336.097
640.813	119.15700000000001
667.852	431.852
52.173	68.845
296.759	225.893
521.095	396.145
429.339	630.869
285.056	221.00400000000002
140.955	141.227
598.116	461.79
277.185	630.9830000000001
468.903	568.0830000000001
495.658	354.902
645.012	132.08700000000002
417.009	192.123
639.0509999999999	462.05
256.028	54.992
588.016	467.13300000000004
84.228	361.925
601.234	384.01599999999996
415.897	216.423
547.3580000000001	378.88599999999997
663.1360000000001	141.054
605.135	380.176
522.937	400.10699999999997
625.196	455.75699999999995
648.066	83.905
253.74200000000002	618.0790000000001
514.177	649.173
594.839	359.285
290.871	197.03400000000002
241.775	42.042
593.229	462.26300000000003
643.987	459.586
537.846	350.059
34.958	542.882
73.982	356.62199999999996
564.03	493.085
580.798	484.11800000000005
148.69	103.90899999999999
433.10699999999997	535.814
258.86400000000003	637.8340000000001
570.067	465.12199999999996
537.994	353.16
124.88600000000001	74.656
282.954	578.197
663.9639999999999	89.961
473.897	559.021
65.082	251.43099999999998
176.947	141.983
502.77099999999996	567.992
202.94299999999998	650.923
631.789	457.916
648.055	134.02100000000002
361.175	400.714
76.944	334.041
673.296	357.241
271.793	633.15
510.895	400.335
366.7	400.24800000000005
648.918	438.991
515.612	523.928
637.836	453.898
266.27299999999997	624.8969999999999
671.2410000000001	446.225
442.779	601.804
404.765	16.826
65.791	250.273
512.893	370.9
510.14	370.2
597.061	370.9
368.664	392.977
433.025	182.09799999999998
424.976	177.231
107.76100000000001	78.141
584.261	465.815
247.048	618.07
106.262	79.798
422.055	584.6569999999999
420.12699999999995	179.387
64.71	530.766
93.792	344.80199999999996
434.838	176.19099999999997
498.055	346.84
501.20300000000003	352.358
504.385	336.973
635.371	452.30400000000003
656.173	435.866
95.82700000000001	364.944
597.869	454.13800000000003
190.71099999999998	165.294
408.54699999999997	184.012
490.037	348.811
501.36	376.07099999999997
155.563	138.786
673.1419999999999	443.07099999999997
397.07099999999997	17.037
404.28	379.778
227.141	35.888000000000005
497.186	344.035
613.7869999999999	466.44199999999995
537.03	350.86300000000006
436.907	588.899
613.776	461.99199999999996
356.97900000000004	398.01
396.80400000000003	380.155
615.919	446.86
604.182	452.95
605.135	467.037
93.919	349.208
549.191	357.92199999999997
99.07700000000001	237.037
129.869	79.14
469.781	569.806
546.154	348.043
548.918	339.885
603.793	148.90200000000002
669.9889999999999	445.01800000000003
474.913	559.922
52.813	68.241
594.773	359.885
428.615	579.173
579.198	484.07800000000003
656.796	444.88800000000003
597.919	373.80400000000003
474.949	559.0
403.25800000000004	15.999
403.222	16.795
598.054	455.735
437.096	591.999
594.029	376.876
521.08	364.12800000000004
446.624	428.149
201.085	524.9169999999999
332.30800000000005	110.256
200.37	523.139
78.747	378.402
633.28	574.81
590.385	418.17199999999997
415.171	425.01199999999994
38.117	346.952
277.746	652.294
504.87699999999995	92.251
394.309	507.58
409.158	397.03
602.868	424.069
586.047	430.665
75.93	351.139
74.227	393.792
571.065	651.9490000000001
60.349	340.809
187.69	299.772
449.309	512.617
598.631	385.866
54.61	329.961
544.991	353.967
87.211	349.985
586.019	141.783
495.333	122.102
611.781	421.501
221.77	553.915
545.317	284.584
493.795	283.906
36.556	304.862
46.762	361.69800000000004
436.94	434.587
515.633	357.912
613.9169999999999	583.886
300.217	82.74700000000001
559.299	340.966
492.17199999999997	365.056
199.52	534.01
409.13199999999995	423.244
28.197	299.791
188.09900000000002	286.87
601.961	595.956
532.0419999999999	662.89
573.184	295.051
307.884	95.195
558.07	350.119
417.86400000000003	427.13
462.18	647.919
16.352999999999998	332.98900000000003
463.00300000000004	648.816
585.9580000000001	337.976
86.12200000000001	410.589
328.839	110.29700000000001
87.116	409.152
578.634	213.292
606.68	201.013
445.103	426.265
478.213	627.999
320.316	112.16799999999999
497.24699999999996	348.24300000000005
525.061	670.436
605.249	598.961
373.061	447.01099999999997
490.30300000000005	344.05199999999996
210.356	548.58
479.115	523.294
34.006	334.142
88.76700000000001	408.08
544.066	357.75300000000004
186.157	346.966
499.027	90.711
496.906	516.2330000000001
537.889	308.918
176.138	299.802
453.905	426.17400000000004
275.008	657.0930000000001
75.044	117.792
523.849	320.39599999999996
630.1669999999999	576.133
431.86199999999997	388.94199999999995
187.22400000000002	289.08799999999997
330.26300000000003	602.941
438.037	465.69699999999995
612.694	571.626
408.30800000000005	424.722
53.114	328.865
404.656	423.139
527.039	359.38699999999994
342.939	475.06
545.887	658.5189999999999
64.048	593.613
475.227	666.385
591.5840000000001	597.967
471.231	669.194
639.159	69.234
541.325	673.115
547.8430000000001	282.94599999999997
61.052	307.75
510.284	348.714
66.054	190.06
465.98800000000006	658.122
71.937	417.03
463.001	641.998
479.147	291.707
417.935	461.05400000000003
529.003	663.9860000000001
270.78700000000003	432.18699999999995
607.257	465.913
434.827	490.974
30.976	352.244
54.152	394.973
605.172	575.019
663.0219999999999	194.68200000000002
468.26199999999994	650.21
549.953	643.884
563.133	369.19
642.69	69.165
327.964	667.823
21.845	180.053
406.87800000000004	492.881
542.001	673.096
273.99	653.005
441.13599999999997	434.629
18.953	168.71099999999998
492.015	340.832
526.075	665.48
218.047	641.064
274.192	433.009
251.018	430.06800000000004
489.98199999999997	347.23800000000006
217.66	581.837
592.862	368.161
262.695	673.3580000000001
377.8	423.879
495.95599999999996	89.632
106.01100000000001	205.734
35.407	304.008
513.234	334.715
219.067	557.111
315.969	112.90299999999999
142.785	137.9
419.18800000000005	432.205
167.49200000000002	291.899
463.94	653.851
97.552	371.969
318.767	92.943
621.987	192.358
409.86400000000003	403.07099999999997
484.311	289.88
52.387	359.88300000000004
259.795	422.966
483.874	659.655
41.775	339.20300000000003
574.092	298.105
189.092	638.937
517.9730000000001	658.822
28.249000000000002	322.978
577.821	322.04400000000004
87.88	395.36300000000006
147.106	335.027
612.319	602.986
277.962	658.307
625.029	586.01
526.956	356.06699999999995
311.904	93.116
555.244	325.655
308.904	88.97
421.94	381.219
450.694	511.267
509.092	318.955
469.249	637.0269999999999
571.8	431.98900000000003
96.04799999999999	31.951
432.87	649.242
564.251	336.185
491.666	115.042
69.16	190.114
86.285	203.25400000000002
82.12299999999999	357.499
629.8430000000001	583.9069999999999
530.485	357.07800000000003
537.257	350.838
179.952	298.053
40.775	343.723
551.6030000000001	349.18300000000005
252.99	416.157
602.226	204.988
350.936	587.974
182.877	345.88699999999994
285.14799999999997	546.1030000000001
139.105	468.202
556.854	634.26
558.9540000000001	630.169
27.12	603.059
166.886	298.789
43.218	322.225
344.20099999999996	654.104
198.321	296.04900000000004
483.056	669.5880000000001
488.87800000000004	350.765
591.821	428.224
511.08	93.28299999999999
133.872	139.35299999999998
471.402	88.56200000000001
263.085	435.80800000000005
492.219	82.286
168.649	290.233
423.2	388.168
234.736	626.089
140.914	437.94699999999995
556.044	651.862
227.882	458.15
481.42	615.828
414.964	380.131
429.223	545.3
562.144	469.097
477.87800000000004	77.294
194.24	635.878
582.003	322.54
295.97	286.151
39.141999999999996	329.714
188.99099999999999	539.932
550.864	637.154
200.101	578.186
496.214	354.365
499.91	89.307
453.935	512.092
264.719	663.768
538.758	369.98199999999997
527.045	328.259
169.872	353.925
403.101	505.028
540.005	316.91
157.215	436.11699999999996
543.388	383.01599999999996
574.9159999999999	648.711
73.94	667.7389999999999
344.006	469.06800000000004
581.941	208.87
421.30300000000005	372.876
491.978	371.069
516.9830000000001	358.124
172.972	354.1
432.965	410.219
549.5790000000001	617.028
508.83099999999996	300.029
402.522	513.001
58.254	393.26099999999997
614.881	601.404
27.173000000000002	335.004
464.26	657.038
251.829	439.27099999999996
472.314	647.113
55.277	344.574
204.93099999999998	525.982
65.15100000000001	396.055
453.089	465.398
538.842	320.78
519.969	357.316
263.847	660.1039999999999
182.83	352.901
158.935	303.02
478.102	639.15
440.921	20.941999999999997
264.184	433.055
269.83299999999997	433.958
174.28599999999997	282.355
431.022	436.798
608.156	290.058
627.049	570.799
517.932	289.772
118.439	652.029
498.805	338.934
66.055	405.93
517.312	289.005
175.86700000000002	291.811
437.78	423.05699999999996
592.558	383.561
91.85	348.158
416.228	599.805
398.212	496.89
172.80200000000002	296.742
15.058	178.595
467.173	662.296
349.621	663.882
138.02200000000002	473.894
630.692	568.03
403.94699999999995	427.157
107.17399999999999	399.731
205.99099999999999	651.87
247.708	438.959
96.041	182.92
44.123000000000005	304.043
185.158	370.024
547.73	369.88699999999994
248.136	429.68699999999995
597.88	598.746
633.525	586.714
422.767	372.348
485.99699999999996	627.924
121.073	648.063
495.409	118.171
248.245	540.193
581.089	299.187
202.023	518.047
193.933	641.316
601.0830000000001	598.81
194.858	295.188
574.363	328.001
46.042	360.089
424.82800000000003	13.001
147.998	466.69800000000004
343.04400000000004	594.2869999999999
55.977	343.54900000000004
373.92400000000004	414.733
436.99800000000005	429.68699999999995
519.946	370.74
621.361	193.7
595.078	388.096
191.09400000000002	307.25
184.78099999999998	293.293
220.354	456.95099999999996
214.769	625.815
584.013	664.11
429.07300000000004	385.76
177.06400000000002	647.325
24.230999999999998	328.35
477.00800000000004	143.89700000000002
181.092	300.994
98.166	660.0139999999999
131.903	437.25300000000004
62.775	352.116
598.113	579.312
631.932	505.341
55.123999999999995	326.085
104.8	430.096
54.69	338.837
486.965	103.178
48.981	346.142
525.9119999999999	366.852
603.856	294.876
173.845	358.53
554.281	371.82800000000003
251.986	653.95
152.321	468.08099999999996
646.683	77.31
44.696999999999996	483.68
594.106	434.116
187.285	350.865
554.729	315.045
622.813	568.155
222.84	625.146
97.148	359.94300000000004
495.26800000000003	343.545
560.964	661.294
459.67900000000003	428.148
570.55	329.131
396.259	408.194
80.982	124.37
249.796	629.815
121.053	431.911
495.29900000000004	88.15
630.341	284.08099999999996
412.806	514.099
611.5980000000001	466.244
344.277	449.81199999999995
431.055	373.166
584.123	658.82
216.71099999999998	552.5269999999999
17.197	189.127
67.461	415.30300000000005
399.173	623.2180000000001
181.8	300.895
226.15599999999998	641.82
463.892	647.219
109.705	454.022
336.839	470.879
497.22	83.572
634.164	570.842
456.098	110.875
427.713	390.965
457.925	447.166
429.03	394.125
546.957	298.028
399.102	117.708
314.795	83.80799999999999
86.81200000000001	375.11400000000003
178.22099999999998	641.323
228.674	645.246
506.05199999999996	323.591
496.894	342.39599999999996
612.143	570.447
96.29799999999999	373.87199999999996
453.918	460.824
78.086	379.925
85.209	36.829
599.18	390.74
540.648	313.694
69.21600000000001	346.85900000000004
243.055	637.986
20.842	171.957
499.805	357.56199999999995
387.79	415.181
609.036	578.736
215.827	456.70099999999996
