series	id_20x	id_60x	eudist
1	306	156	3.2492069016915384
1	313	154	1.562932656898445
1	315	335	3.2627636889606175
1	316	509	1.1065760208860398
1	321	34	2.4838180871394107
1	329	639	3.0168737610314427
1	330	61	3.136887261283144
1	331	553	3.9329639573735586
1	338	145	1.8154200863709902
1	342	725	1.0758028118571838
1	349	722	4.624490468148931
1	351	581	0.4544716602824136
1	355	176	0.39077677771343533
1	356	116	1.8607395008431895
1	358	99	2.941076994911763
1	359	583	4.468594845138335
1	361	101	0.8365505902215976
1	362	993	0.43856229888083986
1	363	596	3.1555221897490524
1	364	951	3.9147119038312246
1	365	161	3.4481476607011436
1	366	87	2.803240034317422
1	368	184	1.6438340214266016
1	369	556	3.3742765876553724
1	370	873	3.464242585327793
1	371	604	2.3521341139486935
1	375	115	2.4654819184086234
1	379	904	3.3358519586455775
1	382	524	4.415772241635624
1	387	93	2.0746391228355034
1	391	1120	2.852269603315864
1	394	580	5.395161414638109
1	395	701	5.991018034524669
1	396	840	1.8889024564545067
1	398	941	4.3902837140668405
1	400	59	3.760018682134418
1	401	793	4.9203492853657185
1	408	477	0.22608867729268592
1	412	839	3.8375073537389195
1	413	123	3.9181155279036446
1	416	595	3.42947352956684
1	418	351	1.8194944600081715
1	419	286	2.216202989349098
1	424	960	3.8215714424827905
1	426	409	4.20894591198308
1	430	658	0.28543841717623253
1	438	83	0.15841871732849552
1	441	427	1.2724538852157177
1	446	502	2.610321108599531
1	449	179	2.4062897352562724
1	451	76	1.3846030803086653
1	452	10	2.9953512799002513
1	453	720	0.32575219109004644
1	454	675	4.3300015808309755
1	455	28	2.3607632007466983
1	460	77	3.5330136838113626
1	462	255	3.7848145383887757
1	463	253	3.2093729745854067
1	464	1096	3.9899539709124094
1	466	711	1.6701182263542436
1	468	46	0.1908058961355061
1	469	418	2.7455264868509577
1	471	450	1.5251947711686364
1	472	368	1.2975216722661225
1	473	834	3.5986559004717575
1	474	443	3.70298791383417
1	476	227	3.254344586855918
1	478	469	0.8565491754706911
1	480	610	5.425941290688656
1	484	1017	2.4824395843602662
1	487	1270	5.674512621362367
1	489	1199	1.9120805657713373
1	495	133	1.870028847370902
1	502	1254	1.8577802049756567
1	504	105	1.778433268357249
1	505	653	5.295726549775728
1	508	152	2.5579494697903176
1	510	275	4.940567243748308
1	512	578	1.5093302786334453
1	513	215	2.4057997194279253
1	515	168	3.0361350579312667
1	517	481	3.068723592961779
1	519	687	6.1996497715597085
1	520	970	3.0115005379375583
1	521	269	1.8775997150617807
1	524	364	3.6676919022731487
1	528	390	3.1946769304579425
1	529	206	2.432796516357314
1	531	190	3.226307469848341
1	535	664	2.317584408387196
1	539	835	2.507721812721666
1	542	783	3.4152409417200436
1	545	461	2.060741927073897
1	547	18	1.447770247656739
1	550	199	2.5376017595360403
1	551	903	2.3949249445444836
1	552	989	3.072189527031029
1	553	963	3.443012095534928
1	554	261	4.379015036512203
1	555	413	4.494088616171128
1	557	1116	1.5752542302751356
1	558	307	4.288286055057416
1	561	520	4.155572005151508
1	563	484	2.3767265071942085
1	568	1166	3.586831817913803
1	572	230	4.538745563478927
1	578	299	4.058262299309616
1	583	446	3.157297497861062
1	584	186	1.0316890471454727
1	586	256	4.492037075759607
1	587	103	3.3348701159114857
1	590	500	1.9069342122894763
1	591	895	4.150707926366427
1	592	1034	0.8177304506987139
1	595	599	5.99786229335094
1	597	376	3.9751616935667258
1	600	1117	3.723251440609645
1	606	289	4.04090780518437
1	607	416	2.1866881556361903
1	611	157	2.0970767487141915
1	612	592	2.7665709985467455
1	614	611	4.856686101654062
1	615	328	2.540075213453306
1	620	779	5.578837270435444
1	625	369	4.152079297171483
1	627	812	1.9084866491542472
1	635	522	3.146626175763684
1	637	130	1.9533949651824374
1	641	515	1.8175865013802823
1	643	727	5.540643508655088
1	644	341	3.7789664314464044
1	647	726	1.5223206922327637
1	648	327	2.91818218930892
1	658	519	2.9532078304782647
1	659	494	1.9244562063085382
1	669	969	6.153917913817148
1	672	613	4.582492322961306
1	674	36	1.399681924581443
1	675	699	0.621998625400408
1	677	525	4.8244084704760235
1	678	560	4.450032099884028
1	679	716	0.9820461750854717
1	680	196	1.6705406579905846
1	682	823	3.3152549660622097
1	683	1082	1.2638103853032205
1	694	920	2.0500403630171284
1	697	739	3.8207202318411926
1	701	88	1.8477219190127385
1	702	149	3.026579701577199
1	705	887	1.82256695075929
1	706	449	2.3050250085412802
1	707	251	3.6247333543309823
1	712	955	4.494196890435354
1	715	160	2.849879627282341
1	718	355	3.7748066294843436
1	720	802	1.382076875575
1	721	939	1.1884406968800885
1	733	170	3.706962515321657
1	734	410	1.5571116498185213
1	736	1021	2.7627500230749646
1	737	982	6.4259718556808405
1	739	691	2.0456586445445484
1	741	628	3.626270051995556
1	743	505	3.607028595672827
1	746	954	3.500989758625333
1	747	314	4.033704462401992
1	750	191	1.9928418125882839
1	751	392	4.820177246740983
1	752	67	1.6755756891289415
1	753	1181	3.428148084607788
1	755	357	3.4707293023224675
1	756	1029	4.3357756733945685
1	757	684	1.5971511794442728
1	758	1201	3.7900892192665125
1	760	912	1.5333476742079184
1	764	425	3.221410916042628
1	765	1098	1.6465928731775656
1	766	276	4.344979688099751
1	767	830	1.4047106072072384
1	768	496	1.4601865942405592
1	771	403	1.8340393916160178
1	772	127	5.387991303816183
1	773	531	3.057118690858841
1	774	646	0.741674113071067
1	775	380	1.5435355162743847
1	776	1064	0.7168838748361219
1	779	19	1.4232444238428963
1	780	165	3.400173920551678
1	781	697	3.6596964204699627
1	782	1036	4.714257109025794
1	785	1088	3.9238270973628424
1	786	540	2.105531070775363
1	790	252	2.0862623253082
1	792	568	3.1925749309921203
1	793	808	1.7274665524981088
1	797	224	3.665240713786609
1	798	1037	6.018262996081204
1	799	877	4.416051866769749
1	800	878	4.310204228340129
1	806	356	3.205471991766512
1	807	415	3.9646973516273487
1	808	137	1.2569650313355458
1	809	329	0.9679600663254084
1	810	49	3.4502209914729254
1	812	495	2.28869331497249
1	814	360	2.2853437137550925
1	815	863	1.9952075806790455
1	817	246	1.7395716398008663
1	818	564	1.5906592626955194
1	819	765	2.6811703955550956
1	821	756	7.664350715487926
1	823	768	4.457070931677123
1	827	735	3.2759633529696344
1	830	64	1.7976604490281676
1	831	411	0.6287795241574716
1	834	85	2.5990986687694595
1	842	683	2.484031861712393
1	843	1063	4.861571750987536
1	844	211	2.372694268126274
1	845	374	0.7553655340296463
1	848	978	1.9038777508023734
1	854	791	4.132834631339633
1	856	1047	3.782574796352398
1	857	645	1.5392475077128347
1	858	483	3.506126850244002
1	859	1208	4.664758824419585
1	863	530	2.4557293193672938
1	865	1035	4.224155855315995
1	869	325	2.190170607510014
1	870	55	0.8050144657087074
1	872	417	3.32607583948399
1	873	681	3.991519220797824
1	876	33	2.0092554566305765
1	878	976	6.312643589654037
1	881	557	3.8908302057531245
1	891	984	2.4844581481683754
1	892	39	0.6276123724079977
1	895	1042	2.1854186074982564
1	897	994	2.506632340412671
1	901	641	2.041900264459513
1	902	1143	5.262323221733904
1	905	956	0.7338234733226144
1	908	272	2.9562096491961314
1	912	323	3.5131806230253724
1	913	98	4.730564246472408
1	916	1041	3.914683574696697
1	918	1049	3.6858608343235386
1	919	618	4.731386930911482
1	921	290	4.026250152437028
1	922	159	2.1923694693185607
1	934	921	1.6989455818242098
1	938	1215	6.032278117759425
1	941	128	3.697913613106729
1	944	649	3.860685805656949
1	947	430	2.3971814470331694
1	949	1200	5.2855275318553305
1	951	842	2.2951529121169676
1	954	388	1.4182212415559934
1	955	704	2.744110655567694
1	958	719	1.4573800773986343
1	961	296	2.248019103566374
1	965	728	4.762503573752065
1	966	745	3.655120967902562
1	969	54	2.0538991917814298
1	972	282	3.2431667995957274
1	974	1001	1.496765475951312
1	975	499	2.3128106904803367
1	976	197	1.7789533692595891
1	979	536	3.986095218380942
1	983	389	4.61070249419759
1	984	436	1.9721133562752478
1	986	748	3.135012486418482
1	989	400	1.3541196734408834
1	996	700	1.8924342762695152
1	1005	313	3.071642213865236
1	1006	271	2.392305977503881
1	1007	831	1.6092885664167222
1	1008	305	1.582929085587952
1	1011	766	0.7522962780713975
1	1012	881	3.355704857403388
1	1015	1058	2.1492510998018193
1	1017	166	2.6065002762326763
1	1018	433	2.83288204660906
1	1022	692	4.706635410779103
1	1023	852	4.025094742984296
1	1024	262	2.929983906099154
1	1025	1030	4.608263305194257
1	1026	762	1.7379908198835894
1	1027	44	1.784942545293931
1	1028	818	5.0222956792686
1	1029	379	1.8066123242134078
1	1030	915	1.3648208270687683
1	1035	439	4.218271789489002
1	1036	398	0.26105035912633134
1	1039	673	3.905611615355541
1	1041	1007	2.3745768233520566
1	1042	1257	2.9196593106043656
1	1043	221	2.1716137524890424
1	1044	330	1.727314241821528
1	1048	888	4.555453532855041
1	1050	273	1.5313764037624011
1	1052	861	1.5035312068594355
1	1057	1031	6.359438394229526
1	1058	879	1.6133600001241082
1	1061	606	2.053407774895195
1	1072	694	1.4135998337576559
1	1074	243	3.0243553180802745
1	1075	750	1.8647386117092835
1	1076	1062	8.017360681047094
1	1081	1108	0.895705023989516
1	1083	928	4.929044784742794
1	1085	561	4.111487138493756
1	1087	96	4.609527664522716
1	1088	605	3.7534001238878525
1	1089	648	2.2451406837879215
1	1091	397	1.7776077435699749
1	1093	891	0.925469875252587
1	1095	14	1.8609534894778454
1	1096	633	1.5290354770245007
1	1106	510	0.5696764783625419
1	1107	104	0.7246936525182429
1	1114	348	3.812672906243155
1	1115	1016	1.4186527728798737
1	1117	1019	3.2832947918211706
1	1118	3	3.0265539298020183
1	1119	563	2.411903540774422
1	1121	870	1.4394637508462174
1	1124	217	2.0913805225255464
1	1125	696	2.0636462608690724
1	1126	247	3.392215277661528
1	1130	281	3.361042381464418
1	1133	761	4.878036765954159
1	1135	473	3.011634189273265
1	1137	428	2.386933993641212
1	1139	435	3.8555920284695566
1	1140	1147	3.1767307550375072
1	1142	1053	3.8009242941680865
1	1144	455	3.6324654836626484
1	1146	805	1.5609477537703123
1	1150	671	2.934626090322094
1	1152	1013	5.890608753770875
1	1153	213	2.505017463013104
1	1154	219	3.5842162169711242
1	1156	652	1.7803593710260666
1	1159	412	3.1563931773466334
1	1160	1038	2.9385601389114218
1	1161	1183	4.766764929173604
1	1164	695	2.1449891584804996
1	1166	202	1.5959963314493557
1	1167	551	2.071796536824949
1	1168	979	5.402665591168946
1	1169	660	2.8814719658535495
1	1170	790	1.9729677366849487
1	1171	470	2.556999626515388
1	1173	1123	1.8876600567899302
1	1176	600	2.167462131157051
1	1177	193	3.215331443257752
1	1179	404	1.7781982144858486
1	1182	454	5.863482812288138
1	1184	506	3.598083280025523
1	1185	913	4.797936044800877
1	1187	234	4.421261232951437
1	1188	1160	2.976648701140289
1	1189	995	2.3771929433685983
1	1194	31	2.0063360361613154
1	1196	856	0.4839490572362231
1	1197	1148	2.1992715816834
1	1199	1126	2.280016203889751
1	1200	642	3.866447683597601
1	1202	872	2.528403585268824
1	1204	555	2.4168735362031724
1	1206	924	1.5476463711067328
1	1207	344	3.2705330284217866
1	1208	1131	1.4136395191137052
1	1211	75	0.5103650556219507
1	1212	1057	1.7157803151918904
1	1217	541	1.6097943005242612
1	1218	846	0.7904770015629632
1	1220	532	2.4841140654164016
1	1221	655	3.3453917393931643
1	1224	784	3.756608855071287
1	1226	821	3.859636082586252
1	1233	178	1.4191629539979624
1	1234	420	3.2566491505838306
1	1238	1075	2.9804203545807004
1	1240	729	2.4621194304909713
1	1241	228	1.9540581593186281
1	1243	964	2.6181438253081555
1	1245	233	3.062777316424019
1	1246	144	2.0312960124019694
1	1247	624	3.9028772066260577
1	1256	214	4.609991940339748
1	1257	487	1.8948553216538038
1	1258	817	1.7326350712139977
1	1260	304	1.2583479208867265
1	1261	86	1.5136133224836743
1	1262	451	2.4616963439870196
1	1263	163	3.5848900806020927
1	1268	1142	3.440045943007023
1	1270	254	1.4325236088806546
1	1271	171	2.544135587974737
1	1272	287	2.806489175108412
1	1273	126	6.706417470602219
1	1276	465	6.046789552315866
1	1284	521	2.0608554752816772
1	1285	622	3.5689029813095168
1	1286	708	2.1376378294744325
1	1287	45	1.6960592825722973
1	1290	1012	2.285064307629145
1	1292	393	6.334889177404844
1	1293	667	2.7411495927803036
1	1294	724	4.311440952860106
1	1296	709	3.561884991124632
1	1297	799	2.9811117204829682
1	1299	229	4.772302472601658
1	1302	498	2.377721323031904
1	1303	869	7.227533015490267
1	1307	458	3.8393099236712978
1	1310	833	1.99242517801783
1	1311	961	2.1918678085136394
1	1312	758	0.3170443028978836
1	1316	188	0.6245005124098894
1	1317	1104	4.176867473358609
1	1318	742	3.0320282798811147
1	1321	851	3.8337383700506438
1	1323	723	2.0907362076549343
1	1324	402	3.159945583392269
1	1325	897	3.5617069910368886
1	1328	865	3.9278745766636356
1	1329	926	1.7810835718742033
1	1331	643	0.6795895010961605
1	1333	58	3.489624577228741
1	1336	663	0.8790230315528076
1	1341	1173	2.7271942523407287
1	1344	172	4.1302358879366246
1	1346	874	3.9018752786320503
1	1347	825	2.422170037383857
1	1349	326	2.397763601775583
1	1352	733	3.9046505720742406
1	1355	1180	3.05729188825676
1	1358	100	2.7383847958239405
1	1361	1206	2.24150076734311
1	1365	1111	2.1469771982952466
1	1366	113	1.4071695313641606
1	1367	858	4.166568766983196
1	1370	414	2.626338609166729
1	1376	151	1.9631184095718623
1	1377	440	1.488421811852903
1	1378	672	2.6013844948412164
1	1384	588	3.501936876929625
1	1392	752	2.6153078767135978
1	1394	661	2.9847729377624646
1	1395	959	4.100877941368145
1	1397	983	1.0155268041763603
1	1399	284	0.4981482610629251
1	1401	849	3.812356710749999
1	1402	353	3.2051884328383986
1	1403	810	3.636528439322272
1	1404	654	3.7792299070050452
1	1408	986	2.5805763096641963
1	1409	350	2.264041008904231
1	1413	950	3.1030063954170433
1	1415	277	0.4409123382263317
1	1419	1020	4.716126322523729
1	1421	597	0.8042502657754805
1	1423	1156	2.377575801104979
1	1426	236	1.9429284315177957
1	1427	245	2.1951068971691097
1	1428	345	1.7959786440822256
1	1429	250	2.1108992136053795
1	1430	717	0.9672282512416053
1	1433	880	2.3049661797956382
1	1435	973	4.196616242879467
1	1442	593	4.76966136009653
1	1444	677	1.6731767659156804
1	1446	669	1.4771253467461851
1	1447	587	0.5311251170856897
1	1451	438	1.497793073157762
1	1456	893	0.9138155667314176
1	1459	300	3.3261432154974866
1	1460	501	3.771303712245937
1	1462	158	2.804829280009779
1	1463	996	2.99110228678315
1	1467	108	2.0749269601601004
1	1472	174	2.4567776232294065
1	1473	226	1.834654705932382
1	1476	1091	2.1517124552320217
1	1481	297	1.8686180160747825
1	1482	736	3.302596749528931
1	1483	1059	3.458706563153198
1	1485	358	3.3365611473497134
1	1487	431	2.5311492429328597
1	1495	1229	5.275439990180889
1	1496	204	3.8298582336687983
1	1505	927	0.8102321210617071
1	1507	474	3.7289334252570283
1	1509	225	3.5990402734618576
1	1511	291	4.578948950359656
1	1514	1105	2.8392722113244
1	1515	544	2.102877098168178
1	1516	464	5.1729459392110755
1	1518	1132	5.262503329214928
1	1520	1153	2.073334099946237
1	1521	565	0.8971480869958816
1	1527	471	1.898317225860953
1	1531	674	2.256287590268577
1	1532	827	1.5727249250902675
1	1535	773	2.2256559684731427
1	1538	89	0.5404258413510392
1	1539	316	3.139757297945133
1	1540	1248	4.104129370524228
1	1543	972	1.9660843547516544
1	1549	987	2.7804507710082125
1	1550	1004	3.714713729212564
1	1554	757	3.7587604725495476
1	1556	715	1.3693095668986675
1	1557	775	2.8836835974149815
1	1558	182	1.4456500579324705
1	1562	853	8.463256624373559
1	1563	569	3.9148386033143305
1	1566	623	3.073370151803766
1	1569	923	1.5359050393822353
1	1571	488	2.326140814739997
1	1574	399	3.9453108483361357
1	1579	591	2.221215948528834
1	1581	702	0.86116530933399
1	1582	239	0.3886243559016784
1	1584	857	4.496223714407115
1	1585	1071	1.118542127056407
1	1588	788	1.7518782748810018
1	1589	467	2.3128190785271467
1	1591	513	1.3252354847347438
1	1594	1252	5.883119673268612
1	1597	584	2.3153075152126026
1	1599	1044	7.0207555925269265
1	1601	948	0.5642477204207401
1	1603	1163	0.9952049487416901
1	1604	1150	3.0716349864526507
1	1605	806	4.972202398334168
1	1609	582	2.4420044410277804
1	1611	787	2.9632009871082516
1	1612	1224	2.4586282130488053
1	1615	1072	4.268831981936133
1	1617	1050	4.878807342988515
1	1618	1079	1.3682560030929694
1	1620	1135	5.166434465857306
1	1622	1184	4.137983408618328
1	1627	244	3.730037974337401
1	1630	1134	5.924928530370243
1	1637	894	4.202312041008003
1	1638	801	4.491456544374077
1	1639	395	2.1001268271226388
1	1641	1266	5.493235466462351
1	1650	1052	4.639259584244009
1	1651	205	2.3791125845574284
1	1652	490	3.3664010886997606
1	1655	945	1.6245765879145952
1	1659	1061	3.145284802685106
1	1661	860	3.0023097258611235
1	1663	965	0.7233714744167358
1	1665	92	4.048742359054088
1	1667	143	2.805869400025963
1	1668	1238	3.9128611641611215
1	1670	890	6.039455744518773
1	1671	570	2.7064998965453086
1	1674	80	2.2935447434048206
1	1675	867	7.047535391184519
1	1676	764	2.9426634686963573
1	1677	482	1.2119105948874689
1	1682	1107	2.615616235230112
1	1684	935	1.9916309120919107
1	1685	685	1.5786043487842296
1	1686	462	3.933722269047555
1	1689	339	2.109329346024384
1	1690	173	2.9400988231688907
1	1693	975	3.6941923731716666
1	1694	1074	2.191141595150802
1	1697	1026	4.195671470694286
1	1698	774	3.261120680072918
1	1699	634	2.0376864061968645
1	1700	908	1.3647313618440908
1	1701	338	2.687735159944101
1	1705	824	2.0711846585950218
1	1707	377	2.8356339837854487
1	1709	590	2.1069780468716486
1	1711	321	3.831414137103886
1	1713	1077	3.5876432501017046
1	1714	1068	1.8618617268744386
1	1715	744	3.207695011998499
1	1716	194	2.0496770208985207
1	1717	429	1.383008998524761
1	1720	629	1.9350957314821637
1	1721	612	0.6771306299378966
1	1723	636	3.0871521974142624
1	1729	516	1.8083472260602131
1	1730	195	2.1208141101941957
1	1731	1209	4.163289407427668
1	1733	906	1.7122126883070061
1	1734	367	0.9843611583154039
1	1735	981	4.395107744981812
1	1738	794	2.634661741096667
1	1739	212	2.2893198313035152
1	1742	760	2.403734197035934
1	1744	558	4.826661236299857
1	1745	1040	0.21078398895545364
1	1746	1095	2.8954257182666083
1	1747	1010	2.990853003742975
1	1750	855	2.2491574177901446
1	1751	813	3.298486242202663
1	1755	192	2.576058091348267
1	1756	434	3.543139834948646
1	1758	1118	2.4099549145158683
1	1759	463	1.9324386898424535
1	1764	631	2.4015575966443548
1	1766	382	3.0348167143997062
1	1767	678	3.5352191572798355
1	1774	529	3.4419751727751366
1	1775	1203	2.1696375941617947
1	1778	1245	5.353706219993781
1	1779	134	2.4052787135798606
1	1780	776	2.7076857812529345
1	1782	69	2.747734683334708
1	1785	828	3.480599673906861
1	1788	180	2.6399523651005623
1	1792	985	3.726763487263373
1	1793	1155	1.2630191170367466
1	1795	1097	4.136820142331497
1	1796	574	4.248263232192816
1	1798	1256	2.7217335450040663
1	1800	847	3.8284474516440516
1	1801	63	6.175948792695641
1	1802	264	2.236407988270433
1	1803	698	2.114757785184748
1	1807	292	3.0379561369445445
1	1808	777	0.7611162132026508
1	1809	848	8.690222188758893
1	1810	448	2.1660701950764705
1	1814	209	4.362278864309383
1	1815	942	2.67468788646442
1	1818	91	3.106136167330783
1	1820	452	0.747001800533134
1	1821	905	2.770114129417845
1	1822	899	1.3652400118661308
1	1823	1251	4.267504714701503
1	1826	936	0.9558434442941058
1	1830	1152	4.40751500167615
1	1831	542	3.8150010865008848
1	1832	1051	1.6809501152621857
1	1835	445	3.231073767341232
1	1836	406	1.3895845026483074
1	1842	1207	2.1510168037465394
1	1843	938	1.6443477399868875
1	1844	1100	0.15404444163941372
1	1848	554	1.8889947829467184
1	1849	310	1.9257790345728025
1	1850	475	3.953438008872963
1	1852	73	0.8172202212379197
1	1854	1177	2.99125289636301
1	1856	571	1.0549043985115136
1	1858	1158	8.77171369174806
1	1859	386	1.2264872155877913
1	1863	1076	3.9602411656363956
1	1864	680	3.070317457527816
1	1868	533	1.3886701156141874
1	1869	741	2.2548266208291903
1	1870	90	4.034043664860386
1	1872	266	1.4210196655921434
1	1874	693	2.541005684764035
1	1877	1168	3.9736842715543155
1	1879	1247	2.3643358665807495
1	1881	585	0.3321555208030368
1	1883	1174	7.539947472628808
1	1885	901	1.5820136187785103
1	1886	844	2.5218087338257615
1	1887	1101	0.15396847079827194
1	1890	492	1.7143195413923682
1	1893	295	1.1420059938544986
1	1896	270	3.253198901081315
1	1899	620	0.6223311738938396
1	1903	288	2.835487134515035
1	1904	318	1.7704382197633648
1	1907	626	1.9917157151559723
1	1908	980	3.4110787575191726
1	1911	447	2.348507162007528
1	1913	1258	6.325779263458257
1	1914	222	1.6889664561499542
1	1920	497	3.4562006727040036
1	1921	200	2.700368065652993
1	1924	106	3.2370426147951634
1	1927	601	2.3433621764466355
1	1931	789	1.3970880752480783
1	1932	1226	3.454344379183899
1	1933	124	1.0450951583465629
1	1934	249	2.741213762186416
1	1937	396	4.43001030359972
1	1939	753	2.8587175603753683
1	1941	550	4.13724875853509
1	1944	1218	2.759047315650885
1	1945	665	0.3361628920628328
1	1948	27	1.013553891019303
1	1949	1008	3.3215969487583634
1	1950	882	3.902723650221809
1	1955	845	0.4591246998365755
1	1964	1055	4.438825890931038
1	1965	142	1.763152883331378
1	1966	1124	2.767618053489424
1	1967	567	2.905236356994039
1	1968	514	3.388472382947791
1	1972	1186	3.7283646938036012
1	1973	1115	4.91889240480018
1	1974	476	1.7033476127907203
1	1976	1169	2.4318642828085686
1	1983	930	5.8394853103678726
1	1986	241	1.337782452419099
1	1987	1090	1.7276924755290732
1	1991	1146	2.8833888898308855
1	1994	731	2.8390223827930114
1	1995	375	1.8207944667093428
1	2000	1182	8.228325728238874
1	2002	1046	8.730228547409252
1	2005	1113	1.2699595623481352
1	2007	1198	4.725427799681142
1	2008	1087	1.6530359614961783
1	2009	751	5.483119011110314
1	2011	1067	2.3044065374842084
1	2013	267	2.2508124955223674
1	2015	689	2.630746793212607
1	2018	71	0.8328356920783504
1	2019	177	3.0287134380788716
1	2022	312	2.7737956107109496
1	2029	666	2.060804427887195
1	2030	183	2.5961534796694354
1	2033	1196	4.113116809671193
1	2035	1000	0.8660764920028953
1	2036	910	3.695038306973075
1	2037	319	0.5730857614705819
1	2039	1014	2.435578389212736
1	2042	480	3.985710161313742
1	2046	35	2.9362533082139413
1	2048	900	1.0167515379874545
1	2050	240	1.4551209880968705
1	2052	1246	2.794613048348616
1	2054	662	0.40180080885943453
1	2055	1141	3.0590658852007846
1	2056	1140	3.2549966651287545
1	2058	804	8.962666951862051
1	2063	577	2.705850418999549
1	2065	359	2.893407418598311
1	2066	780	2.4196401158024785
1	2069	1188	3.667456051543321
1	2074	301	2.745576713552251
1	2077	1048	5.960686645848796
1	2078	608	6.906266277085086
1	2080	1125	0.7550421776295909
1	2082	162	1.851423530692145
1	2088	408	1.4382398582990545
1	2095	167	2.6223575061382802
1	2097	621	1.1797233955465531
1	2098	843	1.1919909773149653
1	2099	422	8.596040931149652
1	2101	943	3.976242207160027
1	2102	1259	5.2889358371983315
1	2107	169	8.578803231803626
1	2108	1099	2.9440000152852606
1	2109	907	2.434133991792575
1	2111	223	1.9448860352211723
1	2113	1112	2.0082413923629074
1	2120	1157	3.1211419849151083
1	2121	472	3.2397076241537075
1	2122	112	2.104160281442506
1	2131	543	4.162645852099315
