sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
1	84	7434	14410	1.0	60x	raw	a647	0	904.033	148.898	23.944000000000003	0.688	3.4189999999999996	32.65	-1.0	0	23.6615520990642	0.688
1	119	5734	8814	1.0	60x	raw	a647	81	1475.05	1023.08	18.968	0.685	3.5180000000000002	3.719	2.121	0	4.786464195821281	0.685
1	76	5103	11637	1.0	60x	raw	a647	0	805.957	1915.8729999999998	20.102999999999998	0.684	3.49	8.787	-1.0	0	8.660396722983709	0.684
1	120	15858	22102	1.0	60x	raw	a647	0	1649.856	1081.0739999999998	16.965999999999998	0.6829999999999999	4.479	17.005	-1.0	0	5.73227442101201	0.6829999999999999
1	59	4563	10818	1.0	60x	raw	a647	103	667.9830000000001	1195.078	28.956999999999997	0.6809999999999999	3.659	10.535	2.376	0	11.6647286975214	0.6809999999999999
1	34	12042	22664	1.0	60x	raw	a647	80	226.90599999999998	1057.951	25.836	0.679	3.6919999999999997	17.073	2.312	0	19.041019846478104	0.679
1	140	20763	33360	1.0	60x	raw	a647	0	1735.05	1390.03	17.868	0.675	3.497	16.691	-1.0	0	13.629151734306701	0.675
1	116	6376	11709	1.0	60x	raw	a647	0	1269.036	526.924	26.941999999999997	0.6729999999999999	4.5680000000000005	19.79	-1.0	0	8.02622440159954	0.6729999999999999
1	122	5016	7657	1.0	60x	raw	a647	81	1601.881	995.068	17.987000000000002	0.6709999999999999	4.262	16.863	1.972	0	9.87619516120965	0.6709999999999999
1	121	2886	5255	1.0	60x	raw	a647	0	1594.037	1164.928	22.91	0.669	3.485	32.451	-1.0	0	11.860049122133	0.669
1	76	5103	11637	1.0	60x	raw	a647	0	785.919	1909.046	20.857	0.667	3.583	11.343	-1.0	0	13.3985760342882	0.667
1	115	1592	2468	1.0	60x	raw	a647	0	1223.024	545.125	14.859000000000002	0.665	3.201	35.897	-1.0	0	32.3693946354315	0.665
1	89	10436	20499	1.0	60x	raw	a647	60	1030.8310000000001	618.92	26.932	0.664	3.6210000000000004	36.917	2.369	0	30.5127787481958	0.664
1	7	8570	15948	1.0	60x	raw	a647	0	153.996	744.955	24.85	0.6629999999999999	3.762	16.635	-1.0	0	16.445331371002098	0.6629999999999999
1	7	8570	15948	1.0	60x	raw	a647	0	153.965	746.193	26.162	0.6629999999999999	3.5269999999999997	35.228	-1.0	0	33.4946268862365	0.6629999999999999
